district_code,district_name,housing_type,area_basis,front_area_bucket,market_area_bucket,market_area_label,contract_count,deposit_q25_manwon,deposit_median_manwon,deposit_q75_manwon,deposit_min_manwon,deposit_max_manwon,latest_contract_date,first_contract_date,represented_month_count,recent_3m_count,recent_6m_count,contract_scope,data_start_date,data_end_date,recommended_contract_scope,total_contract_count,new_contract_count,renewal_contract_count,unknown_contract_count,new_unknown_contract_count,pre_completion_contract_count,confidence,new_contract_rate,recent_3m_rate,recent_6m_rate,is_recommendation_usable,transaction_type
11380,은평구,row_house,exclusive_area,over_40,over_85,85㎡ 초과,37,20000.0,24000.0,29000.0,5000.0,31010.0,2026-06-19,2025-07-01,10,11,22,all,2025-07-01,2026-06-30,all,37,27,9,1,28,0,medium,0.7297297297297297,0.2972972972972973,0.5945945945945946,True,jeonse
11410,서대문구,apartment,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,23,16350.0,25000.0,25600.0,2533.0,40000.0,2026-06-23,2025-07-25,9,3,7,all,2025-07-01,2026-06-30,all,23,12,8,3,15,0,low,0.5217391304347826,0.13043478260869565,0.30434782608695654,True,jeonse
11410,서대문구,apartment,exclusive_area,under_20,under_20,20㎡ 이하,19,13500.0,15300.0,21500.0,12500.0,22000.0,2026-05-21,2025-07-02,9,5,9,all,2025-07-01,2026-06-30,all,19,12,6,1,13,0,low,0.631578947368421,0.2631578947368421,0.47368421052631576,True,jeonse
11410,서대문구,officetel,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,26,21000.0,22500.0,25000.0,11500.0,34000.0,2026-06-17,2025-07-02,9,13,19,all,2025-07-01,2026-06-30,all,26,18,8,0,18,0,low,0.6923076923076923,0.5,0.7307692307692307,True,jeonse
11410,서대문구,officetel,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,27,22000.0,22000.0,42050.0,17850.0,49000.0,2026-06-13,2025-07-01,10,3,7,all,2025-07-01,2026-06-30,all,27,17,10,0,17,0,low,0.6296296296296297,0.1111111111111111,0.25925925925925924,True,jeonse
11410,서대문구,officetel,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,5,39690.0,40000.0,40000.0,39000.0,40000.0,2026-05-22,2025-07-12,4,1,1,all,2025-07-01,2026-06-30,all,5,3,2,0,3,0,very_low,0.6,0.2,0.2,False,jeonse
11410,서대문구,officetel,exclusive_area,over_40,over_85,85㎡ 초과,8,43750.0,49750.0,51250.0,30000.0,65000.0,2026-06-12,2025-07-05,6,3,3,all,2025-07-01,2026-06-30,all,8,4,2,2,6,0,very_low,0.5,0.375,0.375,False,jeonse
11410,서대문구,row_house,exclusive_area,under_20,under_20,20㎡ 이하,29,8000.0,11000.0,13000.0,6700.0,20850.0,2026-06-26,2025-07-16,12,5,15,all,2025-07-01,2026-06-30,all,29,19,10,0,19,0,low,0.6551724137931034,0.1724137931034483,0.5172413793103449,True,jeonse
11440,마포구,apartment,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,13,25000.0,28000.0,30500.0,3141.0,50000.0,2026-05-27,2025-10-24,8,3,9,all,2025-07-01,2026-06-30,all,13,9,3,1,10,0,low,0.6923076923076923,0.23076923076923078,0.6923076923076923,True,jeonse
11440,마포구,apartment,exclusive_area,under_20,under_20,20㎡ 이하,11,12198.5,15400.0,22750.0,1562.0,30000.0,2026-05-29,2025-07-04,8,2,8,all,2025-07-01,2026-06-30,all,11,7,4,0,7,0,low,0.6363636363636364,0.18181818181818182,0.7272727272727273,True,jeonse
11440,마포구,officetel,exclusive_area,over_40,over_85,85㎡ 초과,16,54750.0,63000.0,76500.0,39900.0,85000.0,2026-06-13,2025-07-12,8,5,8,all,2025-07-01,2026-06-30,all,16,12,4,0,12,0,low,0.75,0.3125,0.5,True,jeonse
11440,마포구,row_house,exclusive_area,over_40,over_85,85㎡ 초과,44,30285.0,38000.0,41250.0,7500.0,136500.0,2026-06-27,2025-07-12,12,12,23,all,2025-07-01,2026-06-30,all,44,25,19,0,25,0,medium,0.5681818181818182,0.2727272727272727,0.5227272727272727,True,jeonse
11440,마포구,single_multi_house,single_multi_reported_area,over_40,over_85,85㎡ 초과,46,19250.0,30000.0,35750.0,6000.0,100000.0,2026-06-08,2025-07-01,12,6,17,all,2025-07-01,2026-06-30,all,46,29,17,0,29,0,medium,0.6304347826086957,0.13043478260869565,0.3695652173913043,True,jeonse
11470,양천구,apartment,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,9,20000.0,20000.0,20000.0,20000.0,20000.0,2026-02-04,2025-07-07,6,0,3,all,2025-07-01,2026-06-30,all,9,6,3,0,6,0,very_low,0.6666666666666666,0.0,0.3333333333333333,False,jeonse
11470,양천구,apartment,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,32,3443.0,4619.0,6871.0,2941.0,37500.0,2026-02-27,2025-09-09,6,0,2,all,2025-07-01,2026-06-30,all,32,2,12,18,20,0,medium,0.0625,0.0,0.0625,True,jeonse
11470,양천구,apartment,exclusive_area,under_20,under_20,20㎡ 이하,1,10000.0,10000.0,10000.0,10000.0,10000.0,2025-08-26,2025-08-26,1,0,0,all,2025-07-01,2026-06-30,all,1,1,0,0,1,0,very_low,1.0,0.0,0.0,False,jeonse
11470,양천구,officetel,exclusive_area,under_20,under_20,20㎡ 이하,43,9025.0,13000.0,16615.0,7000.0,25000.0,2026-06-30,2025-07-07,11,13,28,all,2025-07-01,2026-06-30,all,43,29,14,0,29,0,medium,0.6744186046511628,0.3023255813953488,0.6511627906976745,True,jeonse
11470,양천구,row_house,exclusive_area,over_40,over_85,85㎡ 초과,19,24750.0,32000.0,37000.0,13000.0,65000.0,2026-06-11,2025-08-08,10,6,11,all,2025-07-01,2026-06-30,all,19,11,8,0,11,0,low,0.5789473684210527,0.3157894736842105,0.5789473684210527,True,jeonse
11470,양천구,single_multi_house,single_multi_reported_area,under_20,under_20,20㎡ 이하,11,4500.0,7000.0,8500.0,1000.0,12000.0,2026-03-18,2025-07-22,7,0,5,all,2025-07-01,2026-06-30,all,11,8,3,0,8,0,low,0.7272727272727273,0.0,0.45454545454545453,True,jeonse
11500,강서구,officetel,exclusive_area,over_40,over_85,85㎡ 초과,12,31912.5,35500.0,41250.0,20000.0,43000.0,2026-06-27,2025-07-18,7,2,3,all,2025-07-01,2026-06-30,all,12,7,5,0,7,0,low,0.5833333333333334,0.16666666666666666,0.25,True,jeonse
11500,강서구,row_house,exclusive_area,over_40,over_85,85㎡ 초과,11,23300.0,24100.0,24600.0,15000.0,34500.0,2026-03-16,2025-08-08,6,0,3,all,2025-07-01,2026-06-30,all,11,10,1,0,10,0,low,0.9090909090909091,0.0,0.2727272727272727,True,jeonse
11530,구로구,apartment,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,21,9500.0,17000.0,19260.0,7200.0,21000.0,2026-05-26,2025-07-03,9,4,13,all,2025-07-01,2026-06-30,all,21,18,3,0,18,0,low,0.8571428571428571,0.19047619047619047,0.6190476190476191,True,jeonse
11530,구로구,row_house,exclusive_area,over_40,over_85,85㎡ 초과,16,12875.0,19500.0,26000.0,10000.0,73000.0,2026-06-25,2025-07-31,10,7,11,all,2025-07-01,2026-06-30,all,16,12,4,0,12,0,low,0.75,0.4375,0.6875,True,jeonse
11530,구로구,row_house,exclusive_area,under_20,under_20,20㎡ 이하,33,7300.0,8500.0,13850.0,5000.0,20000.0,2026-06-29,2025-07-08,12,4,15,all,2025-07-01,2026-06-30,all,33,27,6,0,27,0,medium,0.8181818181818182,0.12121212121212122,0.45454545454545453,True,jeonse
11545,금천구,apartment,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,19,19850.0,22000.0,24000.0,19400.0,26000.0,2026-04-30,2025-07-16,9,2,8,all,2025-07-01,2026-06-30,all,19,10,9,0,10,0,low,0.5263157894736842,0.10526315789473684,0.42105263157894735,True,jeonse
11545,금천구,apartment,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,40,16800.0,19000.0,20000.0,6000.0,28800.0,2026-06-25,2025-07-21,12,11,20,all,2025-07-01,2026-06-30,all,40,25,14,1,26,0,medium,0.625,0.275,0.5,True,jeonse
11545,금천구,officetel,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,30,31174.5,31679.0,33491.25,21000.0,53000.0,2026-06-17,2025-07-18,8,4,6,all,2025-07-01,2026-06-30,all,30,26,3,1,27,0,medium,0.8666666666666667,0.13333333333333333,0.2,True,jeonse
11545,금천구,officetel,exclusive_area,over_40,over_85,85㎡ 초과,1,40000.0,40000.0,40000.0,40000.0,40000.0,2026-02-14,2026-02-14,1,0,1,all,2025-07-01,2026-06-30,all,1,1,0,0,1,0,very_low,1.0,0.0,1.0,False,jeonse
11545,금천구,row_house,exclusive_area,over_40,over_85,85㎡ 초과,4,22125.0,23500.0,24125.0,18000.0,26000.0,2026-06-27,2026-03-31,3,4,4,all,2025-07-01,2026-06-30,all,4,3,1,0,3,0,very_low,0.75,1.0,1.0,False,jeonse
11560,영등포구,row_house,exclusive_area,over_40,over_85,85㎡ 초과,7,25000.0,30000.0,32550.0,8000.0,35000.0,2026-05-22,2025-12-22,6,3,6,all,2025-07-01,2026-06-30,all,7,6,1,0,6,0,very_low,0.8571428571428571,0.42857142857142855,0.8571428571428571,False,jeonse
11590,동작구,apartment,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,4,20000.0,21500.0,22800.0,17000.0,25200.0,2026-06-06,2025-11-22,3,3,3,all,2025-07-01,2026-06-30,all,4,3,1,0,3,0,very_low,0.75,0.75,0.75,False,jeonse
11590,동작구,apartment,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,45,16800.0,26880.0,29000.0,2616.0,35560.0,2026-06-25,2025-08-12,10,7,24,all,2025-07-01,2026-06-30,all,45,11,30,4,15,0,medium,0.24444444444444444,0.15555555555555556,0.5333333333333333,True,jeonse
11590,동작구,apartment,exclusive_area,under_20,under_20,20㎡ 이하,20,9675.0,10000.0,13125.0,8000.0,16500.0,2026-06-24,2025-07-13,10,6,15,all,2025-07-01,2026-06-30,all,20,16,4,0,16,0,low,0.8,0.3,0.75,True,jeonse
11590,동작구,officetel,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,8,21900.0,23250.0,23850.0,20050.0,24000.0,2026-06-26,2025-08-05,6,4,7,all,2025-07-01,2026-06-30,all,8,4,4,0,4,0,very_low,0.5,0.5,0.875,False,jeonse
11590,동작구,officetel,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,20,23650.0,25450.0,31575.0,22000.0,35800.0,2026-06-14,2025-07-03,10,4,10,all,2025-07-01,2026-06-30,all,20,14,6,0,14,0,low,0.7,0.2,0.5,True,jeonse
11590,동작구,officetel,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,19,36450.0,37000.0,38500.0,33900.0,40900.0,2026-06-27,2025-07-25,10,6,10,all,2025-07-01,2026-06-30,all,19,14,3,2,16,0,low,0.7368421052631579,0.3157894736842105,0.5263157894736842,True,jeonse
11590,동작구,officetel,exclusive_area,over_40,over_85,85㎡ 초과,9,40000.0,41500.0,43000.0,39000.0,45000.0,2026-06-10,2025-07-03,7,5,5,all,2025-07-01,2026-06-30,all,9,3,5,1,4,0,very_low,0.3333333333333333,0.5555555555555556,0.5555555555555556,False,jeonse
11590,동작구,officetel,exclusive_area,under_20,under_20,20㎡ 이하,24,16800.0,18000.0,18780.0,10500.0,24000.0,2026-05-27,2025-07-07,11,6,12,all,2025-07-01,2026-06-30,all,24,12,12,0,12,0,low,0.5,0.25,0.5,True,jeonse
11590,동작구,row_house,exclusive_area,over_40,over_85,85㎡ 초과,17,33000.0,40000.0,50000.0,10000.0,62000.0,2026-06-17,2025-07-09,10,3,8,all,2025-07-01,2026-06-30,all,17,12,5,0,12,0,low,0.7058823529411765,0.17647058823529413,0.47058823529411764,True,jeonse
11620,관악구,apartment,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,18,18007.5,19500.0,21500.0,2170.0,31000.0,2026-06-22,2025-07-23,9,4,10,all,2025-07-01,2026-06-30,all,18,8,9,1,9,0,low,0.4444444444444444,0.2222222222222222,0.5555555555555556,True,jeonse
11620,관악구,apartment,exclusive_area,under_20,under_20,20㎡ 이하,19,10050.0,14500.0,15350.0,9400.0,20000.0,2026-05-15,2025-07-03,10,6,12,all,2025-07-01,2026-06-30,all,19,14,5,0,14,0,low,0.7368421052631579,0.3157894736842105,0.631578947368421,True,jeonse
11620,관악구,officetel,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,28,17375.0,19000.0,23400.0,8900.0,28000.0,2026-06-26,2025-07-31,10,4,14,all,2025-07-01,2026-06-30,all,28,19,9,0,19,0,low,0.6785714285714286,0.14285714285714285,0.5,True,jeonse
11620,관악구,officetel,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,19,27300.0,32900.0,37000.0,12000.0,42000.0,2026-05-17,2025-07-14,9,2,9,all,2025-07-01,2026-06-30,all,19,17,2,0,17,0,low,0.8947368421052632,0.10526315789473684,0.47368421052631576,True,jeonse
11620,관악구,officetel,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,11,37500.0,41000.0,45250.0,6500.0,48000.0,2026-06-17,2025-07-27,8,4,8,all,2025-07-01,2026-06-30,all,11,9,2,0,9,0,low,0.8181818181818182,0.36363636363636365,0.7272727272727273,True,jeonse
11620,관악구,row_house,exclusive_area,over_40,over_85,85㎡ 초과,21,23000.0,33500.0,35000.0,9000.0,50000.0,2026-06-30,2025-07-16,9,9,15,all,2025-07-01,2026-06-30,all,21,13,8,0,13,0,low,0.6190476190476191,0.42857142857142855,0.7142857142857143,True,jeonse
11650,서초구,apartment,exclusive_area,under_20,under_20,20㎡ 이하,37,22000.0,25000.0,34300.0,16000.0,35800.0,2026-06-29,2025-07-11,11,5,15,all,2025-07-01,2026-06-30,all,37,24,13,0,24,0,medium,0.6486486486486487,0.13513513513513514,0.40540540540540543,True,jeonse
11650,서초구,officetel,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,14,55250.0,62500.0,69500.0,45000.0,100000.0,2026-06-26,2025-07-24,8,9,10,all,2025-07-01,2026-06-30,all,14,9,5,0,9,0,low,0.6428571428571429,0.6428571428571429,0.7142857142857143,True,jeonse
11650,서초구,officetel,exclusive_area,over_40,over_85,85㎡ 초과,1,70000.0,70000.0,70000.0,70000.0,70000.0,2026-06-08,2026-06-08,1,1,1,all,2025-07-01,2026-06-30,all,1,1,0,0,1,0,very_low,1.0,1.0,1.0,False,jeonse
11650,서초구,single_multi_house,single_multi_reported_area,under_20,under_20,20㎡ 이하,10,9250.0,10000.0,11625.0,4500.0,17300.0,2026-06-12,2025-12-08,6,3,6,all,2025-07-01,2026-06-30,all,10,5,5,0,5,0,low,0.5,0.3,0.6,True,jeonse
11680,강남구,officetel,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,23,51250.0,65000.0,92000.0,27562.0,130000.0,2026-06-27,2025-07-03,7,10,16,all,2025-07-01,2026-06-30,all,23,15,8,0,15,0,low,0.6521739130434783,0.43478260869565216,0.6956521739130435,True,jeonse
11680,강남구,officetel,exclusive_area,over_40,over_85,85㎡ 초과,29,92000.0,130000.0,150000.0,58000.0,230000.0,2026-06-24,2025-07-05,10,3,15,all,2025-07-01,2026-06-30,all,29,13,16,0,13,0,low,0.4482758620689655,0.10344827586206896,0.5172413793103449,True,jeonse
11710,송파구,apartment,exclusive_area,under_20,under_20,20㎡ 이하,17,21500.0,23000.0,24000.0,17600.0,24000.0,2026-06-18,2025-07-09,10,4,6,all,2025-07-01,2026-06-30,all,17,13,4,0,13,0,low,0.7647058823529411,0.23529411764705882,0.35294117647058826,True,jeonse
11710,송파구,officetel,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,15,46000.0,55400.0,62800.0,38000.0,70000.0,2026-05-16,2025-07-03,8,1,7,all,2025-07-01,2026-06-30,all,15,10,5,0,10,0,low,0.6666666666666666,0.06666666666666667,0.4666666666666667,True,jeonse
11710,송파구,officetel,exclusive_area,over_40,over_85,85㎡ 초과,3,43000.0,63000.0,66500.0,23000.0,70000.0,2025-11-17,2025-07-16,2,0,0,all,2025-07-01,2026-06-30,all,3,2,1,0,2,0,very_low,0.6666666666666666,0.0,0.0,False,jeonse
11740,강동구,officetel,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,8,31000.0,38000.0,40500.0,25000.0,54000.0,2026-05-20,2025-09-06,7,2,6,all,2025-07-01,2026-06-30,all,8,5,1,2,7,0,very_low,0.625,0.25,0.75,False,jeonse
11740,강동구,officetel,exclusive_area,over_40,over_85,85㎡ 초과,13,51000.0,57000.0,60000.0,39900.0,73000.0,2026-06-03,2025-08-29,8,4,8,all,2025-07-01,2026-06-30,all,13,7,6,0,7,0,low,0.5384615384615384,0.3076923076923077,0.6153846153846154,True,jeonse
